city,locality,bhk,area,bathrooms,floor,total_floors,property_age,parking,lift,balcony,security,gym,swimming_pool,garden,power_backup,furnishing,price
Hyderabad,Madhapur,3,2041,3,1,4,30,True,True,True,True,False,False,True,True,Semi-Furnished,12386970.607786791
Mumbai,Borivali,1,514,1,4,10,9,True,True,False,True,True,True,False,False,Fully Furnished,9313427.645486068
Delhi,Rohini,3,1637,3,9,15,10,True,True,False,True,True,False,False,True,Fully Furnished,15605544.919696799
Pune,Hinjewadi,2,546,2,7,25,0,True,True,True,True,True,True,False,True,Semi-Furnished,4609775.646066653
Mumbai,Andheri,2,1061,1,21,25,11,True,True,True,True,True,False,True,True,Fully Furnished,22657617.6076401
Delhi,Rohini,3,1800,3,1,40,4,True,True,False,True,False,False,True,True,Unfurnished,16545402.459817508
Mumbai,Powai,1,488,1,7,15,2,True,True,True,True,False,False,True,True,Unfurnished,9909561.492623104
Delhi,Vasant Kunj,3,1387,2,1,4,10,True,False,False,True,True,True,False,False,Semi-Furnished,20805419.22496335
Mumbai,Borivali,2,1015,2,3,10,19,True,True,True,True,True,False,False,False,Unfurnished,12259051.692779297
Pune,Viman Nagar,2,964,2,21,25,19,True,True,True,True,True,False,False,True,Unfurnished,8644541.155721493
Hyderabad,Madhapur,2,725,2,5,10,21,True,True,True,True,True,True,True,True,Semi-Furnished,5504526.867176034
Hyderabad,Gachibowli,3,1868,2,10,10,8,True,True,False,False,True,False,True,True,Fully Furnished,15637660.382905498
Delhi,Dwarka,3,1655,2,13,15,22,False,True,True,True,False,True,True,True,Fully Furnished,17409155.239727277
Mumbai,Bandra,3,1997,3,3,15,5,True,True,True,True,True,False,True,True,Unfurnished,57151595.154913455
Hyderabad,Kukatpally,3,1859,2,3,10,16,True,True,True,True,True,False,True,True,Fully Furnished,11611907.119762644
Delhi,Rohini,4,2563,3,10,10,12,True,True,False,True,False,True,True,True,Semi-Furnished,24873367.814371824
Bangalore,Whitefield,2,877,2,7,15,12,True,True,True,False,False,False,False,True,Fully Furnished,7995518.553806403
Pune,Kothrud,2,957,1,1,10,6,True,True,False,False,True,False,False,True,Semi-Furnished,8824757.42616479
Hyderabad,Gachibowli,2,1017,2,1,15,7,True,True,True,True,True,False,False,True,Unfurnished,8185409.16584047
Mumbai,Borivali,1,560,1,4,10,7,True,True,True,True,False,True,False,False,Fully Furnished,9484081.306149555
Bangalore,Indiranagar,2,1304,1,3,15,14,True,True,True,True,True,False,True,False,Unfurnished,14312739.165203253
Delhi,Saket,3,1912,2,25,40,5,True,True,True,False,False,True,True,True,Semi-Furnished,29232695.9822169
Hyderabad,Gachibowli,1,461,1,9,10,22,True,True,True,True,False,False,True,True,Semi-Furnished,3318274.1404157733
Mumbai,Borivali,3,1798,2,2,10,16,True,True,True,True,False,False,True,True,Semi-Furnished,27761534.428201716
Mumbai,Powai,3,724,3,1,4,15,False,False,True,True,True,True,True,True,Semi-Furnished,14193158.072303122
Mumbai,Powai,2,1118,1,34,40,0,True,True,True,True,True,True,True,True,Fully Furnished,34018840.69879773
Delhi,Rohini,2,1412,1,3,4,5,True,True,True,True,True,True,False,True,Semi-Furnished,13030404.894399647
Hyderabad,Gachibowli,1,612,1,3,10,18,False,True,True,True,True,True,False,True,Unfurnished,3947686.287448269
Mumbai,Andheri,3,966,2,13,15,21,False,False,True,True,False,False,False,True,Fully Furnished,16055750.999017626
Delhi,Vasant Kunj,2,650,1,2,4,4,True,True,True,True,True,True,False,True,Unfurnished,11767006.84650343
Delhi,Rohini,2,1008,2,1,15,8,False,True,True,True,False,False,False,True,Semi-Furnished,9349709.109295787
Pune,Viman Nagar,3,1312,2,2,4,9,True,True,True,True,False,False,False,True,Unfurnished,12131369.998066261
Pune,Baner,3,1593,2,5,25,4,True,True,True,True,True,True,False,True,Unfurnished,14195328.55186885
Pune,Hinjewadi,4,2395,5,5,10,11,False,True,True,True,False,False,True,True,Unfurnished,16580946.251891613
Hyderabad,Madhapur,2,1079,1,11,15,2,False,True,True,True,False,False,False,True,Semi-Furnished,8998150.956320489
Hyderabad,Banjara Hills,2,1302,2,9,40,9,True,False,False,True,False,True,True,True,Unfurnished,14798570.565024702
Bangalore,Indiranagar,3,1602,2,8,10,15,True,True,True,True,False,False,False,False,Semi-Furnished,18323561.18622154
Bangalore,Indiranagar,3,1834,2,7,25,13,True,True,True,True,True,True,True,True,Semi-Furnished,24263006.46943959
Bangalore,Koramangala,2,855,2,2,10,5,True,True,True,True,True,True,True,True,Unfurnished,11169554.674059723
Hyderabad,Gachibowli,3,1873,2,2,4,17,True,True,False,False,False,False,False,True,Semi-Furnished,13646671.869949339
Delhi,Dwarka,2,928,2,11,15,0,False,True,False,True,False,True,False,True,Unfurnished,10583729.290948667
Pune,Baner,2,1161,1,5,10,11,True,True,False,True,True,False,False,True,Fully Furnished,9353109.749527829
Mumbai,Andheri,3,1640,2,10,15,15,False,True,True,True,True,True,True,False,Semi-Furnished,29368898.47426415
Delhi,Dwarka,2,1155,2,4,10,4,True,True,False,True,False,True,True,True,Unfurnished,13957688.320531985
Delhi,Dwarka,2,1243,2,2,15,9,True,True,True,True,True,True,False,True,Semi-Furnished,16055390.525891135
Mumbai,Bandra,3,2031,3,8,10,8,True,True,True,True,True,False,True,False,Semi-Furnished,58841410.59396772
Pune,Baner,1,531,1,7,15,9,True,True,False,True,True,True,True,True,Fully Furnished,4638774.892618707
Delhi,Vasant Kunj,1,425,1,10,10,26,True,True,True,True,True,True,True,False,Fully Furnished,5521254.518960588
Delhi,Saket,2,1077,2,3,10,23,False,True,True,True,True,True,True,False,Unfurnished,11615226.427484052
Hyderabad,Gachibowli,2,1291,1,16,25,27,True,True,True,False,True,True,True,True,Semi-Furnished,9652665.676880745
Bangalore,Whitefield,2,877,1,3,15,17,False,True,True,True,True,False,True,False,Fully Furnished,7397740.654962914
Delhi,Saket,3,1414,3,5,15,9,True,True,True,True,False,False,False,True,Fully Furnished,21092255.4713189
Bangalore,Koramangala,3,1790,3,1,4,8,True,True,True,True,True,True,False,True,Semi-Furnished,23021393.853707936
Pune,Hinjewadi,3,1193,2,14,15,3,True,True,True,False,True,False,False,True,Unfurnished,9082967.232782753
Hyderabad,Madhapur,3,1823,2,3,15,23,True,True,True,False,False,False,True,True,Unfurnished,12951613.990250064
Hyderabad,Banjara Hills,3,1823,3,1,4,7,True,True,True,True,False,False,True,True,Semi-Furnished,22065391.137555618
Hyderabad,Madhapur,3,1697,3,1,10,11,True,True,True,False,True,False,True,True,Semi-Furnished,15955455.217824608
Mumbai,Powai,1,715,1,14,15,10,False,True,True,True,False,False,False,False,Semi-Furnished,14508283.687732104
Hyderabad,Madhapur,2,963,2,8,10,3,True,True,True,True,True,True,False,True,Fully Furnished,9154078.979217738
Hyderabad,Kukatpally,2,1083,1,1,4,14,True,True,True,True,True,False,True,False,Unfurnished,6989813.881834614
Mumbai,Bandra,3,1633,3,2,25,9,True,True,True,True,True,False,False,False,Semi-Furnished,44852197.85481725
Bangalore,Indiranagar,5,3440,3,3,10,5,True,True,True,True,True,True,True,True,Unfurnished,51794549.42201357
Bangalore,HSR Layout,3,958,1,1,10,3,False,True,True,True,False,True,True,True,Semi-Furnished,10634725.369446637
Mumbai,Borivali,3,2050,2,11,15,9,True,True,True,True,False,True,True,True,Semi-Furnished,35381423.10428493
Mumbai,Powai,2,1157,1,9,10,19,True,True,True,True,True,True,False,True,Semi-Furnished,24257773.455500547
Delhi,Rohini,1,358,1,5,10,3,True,True,True,True,True,False,False,True,Fully Furnished,3775287.2966523315
Hyderabad,Madhapur,2,865,1,1,15,7,True,True,True,True,False,True,True,True,Unfurnished,7354881.462929734
Delhi,Vasant Kunj,1,394,1,10,15,3,False,True,True,True,True,True,False,False,Unfurnished,6305790.33743501
Delhi,Dwarka,2,878,1,40,40,6,True,True,True,True,True,False,True,True,Semi-Furnished,12027695.742208935
Hyderabad,Banjara Hills,1,410,1,1,10,9,False,True,True,True,True,True,False,True,Unfurnished,4486098.63761377
Delhi,Dwarka,3,1217,3,4,15,0,True,True,True,False,True,False,True,True,Semi-Furnished,14687040.707550619
Pune,Hinjewadi,2,1035,1,6,10,5,True,True,True,True,True,False,True,True,Semi-Furnished,7680088.994729223
Mumbai,Borivali,2,1352,1,4,4,19,False,False,True,False,True,False,True,True,Fully Furnished,19695913.424701862
Delhi,Saket,2,837,1,6,10,0,True,True,False,True,False,False,False,True,Semi-Furnished,12183939.102007523
Hyderabad,Gachibowli,5,5432,4,3,4,10,True,True,True,True,True,True,True,True,Unfurnished,41182637.43278219
Mumbai,Bandra,3,1734,3,14,15,7,True,True,True,True,True,False,False,True,Semi-Furnished,52251094.45166093
Delhi,Vasant Kunj,2,758,3,14,15,2,True,True,False,True,True,False,True,True,Semi-Furnished,12920121.246523416
Hyderabad,Banjara Hills,1,415,1,1,4,13,False,False,True,True,True,False,False,True,Unfurnished,3819230.2716710144
Mumbai,Bandra,2,1133,1,11,25,2,True,True,True,True,True,True,False,False,Unfurnished,34963807.23403379
Bangalore,Koramangala,4,2161,3,10,15,11,True,True,True,True,False,False,True,True,Semi-Furnished,26250000.63516243
Hyderabad,Banjara Hills,3,1202,3,1,4,0,True,False,True,True,True,False,False,True,Fully Furnished,15768377.662076512
Hyderabad,Kukatpally,3,1222,2,6,10,0,True,False,True,True,True,False,True,True,Unfurnished,8305119.3837582115
Pune,Kothrud,2,1330,1,4,10,5,True,True,True,False,False,True,False,True,Semi-Furnished,11727724.74475464
Mumbai,Powai,1,320,1,9,15,24,True,True,True,True,True,True,True,False,Fully Furnished,6420248.423894188
Pune,Viman Nagar,2,1059,1,8,10,0,True,False,True,True,True,False,True,False,Semi-Furnished,10056904.174803142
Pune,Viman Nagar,4,2871,3,6,10,11,True,True,True,True,False,True,True,True,Unfurnished,28019423.676489443
Delhi,Rohini,2,1047,2,3,4,5,True,False,True,True,False,False,True,False,Semi-Furnished,9414698.794458764
Delhi,Rohini,2,1156,1,4,15,7,True,True,True,True,True,False,True,False,Semi-Furnished,10570109.460622873
Mumbai,Powai,2,849,2,14,15,19,True,True,True,True,True,False,True,True,Semi-Furnished,17572870.185186483
Hyderabad,Gachibowli,1,618,1,11,15,10,True,True,True,True,False,True,False,True,Semi-Furnished,5150963.634653274
Bangalore,Indiranagar,3,1784,2,3,4,2,True,False,True,True,True,False,True,True,Semi-Furnished,27714723.060737528
Delhi,Rohini,2,829,2,8,10,0,True,True,True,True,False,True,False,True,Semi-Furnished,8296388.9354829155
Delhi,Rohini,1,515,1,10,10,0,True,True,False,True,True,False,True,False,Semi-Furnished,5786269.7138746055
Delhi,Dwarka,2,1081,1,2,4,14,True,False,True,True,True,False,True,False,Unfurnished,11222223.543241737
Bangalore,Indiranagar,1,427,1,5,15,9,False,True,True,True,False,False,False,True,Semi-Furnished,5795028.649031182
Mumbai,Borivali,3,1780,3,1,4,19,False,False,False,True,False,False,False,True,Semi-Furnished,22767299.234805785
Delhi,Vasant Kunj,2,1049,1,5,15,4,True,True,True,True,False,False,False,True,Semi-Furnished,15936113.604295097
Mumbai,Bandra,2,748,1,2,4,17,True,True,True,True,True,False,False,True,Fully Furnished,19203006.090508275
Hyderabad,Banjara Hills,3,1699,2,4,10,6,True,True,False,True,False,False,False,True,Semi-Furnished,21543133.67691131
Pune,Kothrud,2,918,1,2,10,11,True,True,True,True,True,False,True,True,Semi-Furnished,8609961.732625825
Mumbai,Borivali,2,1189,1,24,40,16,True,True,True,True,True,False,False,True,Fully Furnished,19470220.292267524
Delhi,Dwarka,2,1180,1,2,4,0,True,False,True,True,True,False,True,True,Fully Furnished,14639310.297822755
Bangalore,Koramangala,2,774,1,7,10,12,True,True,True,False,True,True,False,True,Unfurnished,8783764.503008105
Pune,Hinjewadi,3,1378,2,11,15,0,True,True,True,False,False,True,False,False,Semi-Furnished,10284202.928289928
Pune,Hinjewadi,4,2543,4,8,15,11,True,False,True,True,True,False,False,True,Unfurnished,17968895.621597074
Hyderabad,Gachibowli,1,502,1,14,15,27,False,False,True,True,True,True,True,True,Unfurnished,3090984.3230629405
Pune,Hinjewadi,3,2359,3,7,10,0,True,False,True,False,False,False,False,False,Semi-Furnished,16741642.2221181
Bangalore,Whitefield,3,2075,3,1,4,0,True,False,True,True,False,True,True,True,Fully Furnished,21214690.16742773
Pune,Kothrud,1,438,1,15,15,1,False,True,True,True,False,False,True,False,Semi-Furnished,4329425.728035289
Bangalore,Whitefield,3,1587,2,4,4,10,True,False,True,True,False,False,False,True,Semi-Furnished,13904412.519577539
Pune,Hinjewadi,3,1243,3,5,25,5,True,True,True,True,True,True,False,True,Unfurnished,10141981.282779885
Pune,Viman Nagar,5,4077,5,5,25,17,True,True,True,True,True,True,True,False,Unfurnished,37917392.39773723
Bangalore,HSR Layout,3,1661,2,5,25,20,False,True,True,True,False,False,True,True,Unfurnished,14207450.407439308
Delhi,Dwarka,2,1227,2,5,10,0,True,True,True,True,True,False,False,False,Semi-Furnished,15151130.12349578
Pune,Baner,2,1285,2,4,4,3,True,True,True,True,False,True,False,True,Unfurnished,11536842.225999387
Delhi,Dwarka,2,1267,1,20,40,23,True,True,False,True,True,False,False,True,Fully Furnished,13404665.80960539
Hyderabad,Madhapur,2,844,3,8,15,18,False,True,True,True,False,False,True,True,Unfurnished,5637734.774053865
Hyderabad,Banjara Hills,4,2299,3,25,40,10,False,True,True,False,True,False,False,True,Semi-Furnished,26796049.090065002
Pune,Hinjewadi,4,1904,4,24,25,5,True,True,True,True,False,False,True,True,Fully Furnished,15389416.761964785
Delhi,Vasant Kunj,2,961,2,11,25,13,True,True,True,True,False,False,False,True,Fully Furnished,15458996.112690855
Delhi,Vasant Kunj,3,1419,2,4,15,0,False,True,True,True,True,False,False,True,Unfurnished,20954545.614026606
Hyderabad,Gachibowli,2,969,1,15,25,17,True,True,True,True,True,False,True,True,Unfurnished,7527477.621302949
Mumbai,Borivali,2,1001,1,8,10,8,False,True,True,False,True,False,True,True,Semi-Furnished,16217665.323029634
Hyderabad,Kukatpally,2,770,1,11,25,9,True,True,False,True,True,True,False,True,Semi-Furnished,5088702.080540641
Delhi,Rohini,3,1226,2,10,10,21,True,True,True,True,False,True,False,True,Fully Furnished,10820197.544958862
Delhi,Saket,3,734,2,7,10,18,True,True,True,True,True,True,True,False,Unfurnished,9494151.6820548
Hyderabad,Banjara Hills,2,621,1,22,40,2,True,True,True,True,False,True,True,True,Unfurnished,7481571.143351173
Hyderabad,Gachibowli,2,1108,1,17,40,0,True,True,False,True,False,True,True,True,Semi-Furnished,10467397.456054991
Delhi,Vasant Kunj,2,582,2,8,10,23,True,True,True,True,False,False,False,True,Unfurnished,6627379.343619809
Delhi,Rohini,2,902,2,7,10,3,True,True,True,False,False,False,False,True,Fully Furnished,10009337.481704317
Bangalore,Koramangala,3,1437,3,8,10,13,True,True,True,True,False,False,False,False,Semi-Furnished,17280940.477477767
Bangalore,HSR Layout,3,1506,2,3,15,0,True,True,True,True,True,True,False,True,Fully Furnished,18690850.768565957
Mumbai,Borivali,2,1014,2,1,4,14,True,False,True,True,True,True,True,True,Unfurnished,14479172.443290357
Mumbai,Bandra,4,2815,4,24,25,2,True,True,False,True,False,False,True,True,Fully Furnished,88276556.33795244
Pune,Hinjewadi,3,1387,2,1,4,15,False,False,True,True,True,True,False,True,Semi-Furnished,10082395.726956297
Hyderabad,Gachibowli,2,886,1,8,15,9,True,True,False,True,True,False,False,True,Semi-Furnished,7928571.65868229
Hyderabad,Madhapur,2,1200,1,7,15,7,True,True,False,True,False,True,False,True,Semi-Furnished,11499001.151097868
Mumbai,Andheri,2,824,1,3,10,0,False,True,True,True,False,False,True,True,Semi-Furnished,15946792.143361421
Mumbai,Andheri,5,3588,5,1,10,19,True,True,True,True,True,False,False,True,Unfurnished,56920641.27892237
Mumbai,Andheri,2,813,1,14,15,19,True,True,True,True,True,False,True,True,Semi-Furnished,15370166.218707472
Hyderabad,Kukatpally,3,1798,2,2,4,8,True,True,True,True,True,True,False,False,Semi-Furnished,12843584.092781281
Bangalore,Whitefield,2,520,1,10,10,18,True,True,True,True,True,True,True,True,Semi-Furnished,4713972.460412959
Bangalore,HSR Layout,2,914,1,9,10,15,True,True,False,True,False,False,True,True,Semi-Furnished,8792565.131995143
Delhi,Saket,2,1071,1,10,15,7,False,True,True,True,True,True,True,True,Unfurnished,16677797.68217551
Hyderabad,Madhapur,2,1078,1,1,15,10,True,True,True,True,False,True,False,False,Semi-Furnished,9632200.8652302
Mumbai,Bandra,2,904,2,3,10,20,True,True,True,True,True,False,True,True,Unfurnished,21847432.582160763
Hyderabad,Gachibowli,2,905,2,25,40,8,True,True,True,True,True,True,True,False,Unfurnished,7236742.6507592965
Pune,Kothrud,2,848,1,4,10,10,True,False,True,True,True,False,False,True,Semi-Furnished,7702264.543738693
Bangalore,HSR Layout,2,1194,2,4,10,5,True,True,True,True,False,False,False,True,Semi-Furnished,13979497.084120447
Hyderabad,Gachibowli,2,853,1,15,15,2,True,True,True,True,True,False,False,False,Semi-Furnished,7146099.603286592
Delhi,Saket,3,1837,3,19,40,12,False,True,True,False,True,False,False,False,Fully Furnished,24719389.216620676
Bangalore,Whitefield,3,2239,2,10,10,17,True,True,True,True,True,False,False,True,Semi-Furnished,21061736.71716024
Bangalore,Whitefield,2,1303,1,3,15,16,True,True,True,False,True,False,True,False,Semi-Furnished,10066041.572264276
Bangalore,HSR Layout,3,1924,2,2,10,0,True,True,True,True,False,True,True,True,Fully Furnished,25537189.67239625
Delhi,Saket,1,536,1,9,10,10,False,True,True,False,True,False,False,True,Semi-Furnished,6863411.397278711
Bangalore,Koramangala,2,723,1,3,4,19,True,False,True,True,False,False,False,True,Fully Furnished,9105052.161619347
Pune,Baner,3,1636,3,6,10,6,True,True,True,False,True,False,True,True,Unfurnished,12603150.648852231
Pune,Viman Nagar,4,1873,3,8,15,7,True,True,True,True,False,False,False,True,Unfurnished,16420952.662228348
Hyderabad,Kukatpally,2,487,2,5,10,10,True,True,True,True,True,True,True,True,Semi-Furnished,3702319.3581720316
Pune,Viman Nagar,3,1579,3,2,10,11,False,True,False,True,True,True,True,False,Fully Furnished,16330166.911938613
Delhi,Rohini,1,470,1,8,40,17,False,True,False,True,True,False,False,False,Fully Furnished,4269020.337569306
Pune,Baner,3,1831,3,7,15,15,False,True,True,True,False,False,False,True,Semi-Furnished,12948185.064517844
Hyderabad,Gachibowli,2,1412,2,4,4,8,False,True,True,False,True,False,True,False,Unfurnished,9917866.937038
Bangalore,Koramangala,2,817,2,8,10,14,True,True,True,True,False,False,False,True,Fully Furnished,10647996.279226163
Mumbai,Bandra,2,1030,1,1,4,0,True,False,True,True,False,False,True,True,Semi-Furnished,31197741.031573925
Delhi,Rohini,1,401,1,1,4,21,False,False,True,True,False,False,True,True,Unfurnished,2762647.772129412
Delhi,Rohini,3,1757,3,7,25,14,True,True,True,True,False,False,True,True,Semi-Furnished,15230658.20266353
Mumbai,Bandra,2,1085,2,3,4,8,False,True,True,False,False,False,True,True,Semi-Furnished,29965917.286662266
Hyderabad,Madhapur,3,1952,3,3,40,10,True,True,True,True,True,False,False,True,Unfurnished,17896638.745172568
Delhi,Saket,1,569,1,24,40,2,True,True,True,True,True,True,True,False,Semi-Furnished,9282947.453080205
Hyderabad,Madhapur,3,1164,2,4,15,20,True,True,True,True,True,True,True,False,Unfurnished,9694572.41110035
